,lstrLevel,lsregion,lscc,province,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,district,lsmm,lsmmDesc,lsyymm,male,female,total
1526,0,0,24,จังหวัดฉะเชิงเทรา,2406,อำเภอพนมสารคาม,6, ,6,ท่าถ่าน,0, ,6512,3841,4216,8057
1527,0,0,24,จังหวัดฉะเชิงเทรา,2406,อำเภอพนมสารคาม,6, ,7,หนองแหน,0, ,6512,5279,5424,10703
1528,0,0,24,จังหวัดฉะเชิงเทรา,2406,อำเภอพนมสารคาม,6, ,8,เขาหินซ้อน,0, ,6512,6288,6421,12709
1529,0,0,24,จังหวัดฉะเชิงเทรา,2407,อำเภอราชสาส์น,7, ,1,บางคา,0, ,6512,1019,978,1997
1530,0,0,24,จังหวัดฉะเชิงเทรา,2407,อำเภอราชสาส์น,7, ,2,เมืองใหม่,0, ,6512,1527,1579,3106
1531,0,0,24,จังหวัดฉะเชิงเทรา,2407,อำเภอราชสาส์น,7, ,3,ดงน้อย,0, ,6512,3642,3884,7526
1532,0,0,24,จังหวัดฉะเชิงเทรา,2408,อำเภอสนามชัยเขต,8, ,1,คู้ยายหมี,0, ,6512,6021,5894,11915
1533,0,0,24,จังหวัดฉะเชิงเทรา,2408,อำเภอสนามชัยเขต,8, ,2,ท่ากระดาน,0, ,6512,15589,15668,31257
1534,0,0,24,จังหวัดฉะเชิงเทรา,2408,อำเภอสนามชัยเขต,8, ,3,ทุ่งพระยา,0, ,6512,8436,8398,16834
1535,0,0,24,จังหวัดฉะเชิงเทรา,2408,อำเภอสนามชัยเขต,8, ,5,ลาดกระทิง,0, ,6512,5407,5445,10852
1536,0,0,24,จังหวัดฉะเชิงเทรา,2409,อำเภอแปลงยาว,9, ,1,แปลงยาว,0, ,6512,4502,4280,8782
1537,0,0,24,จังหวัดฉะเชิงเทรา,2409,อำเภอแปลงยาว,9, ,2,วังเย็น,0, ,6512,145,99,244
1538,0,0,24,จังหวัดฉะเชิงเทรา,2409,อำเภอแปลงยาว,9, ,3,หัวสำโรง,0, ,6512,2983,2893,5876
1539,0,0,24,จังหวัดฉะเชิงเทรา,2409,อำเภอแปลงยาว,9, ,4,หนองไม้แก่น,0, ,6512,3752,3853,7605
1540,0,0,24,จังหวัดฉะเชิงเทรา,2410,อำเภอท่าตะเกียบ,10, ,1,ท่าตะเกียบ,0, ,6512,9872,9608,19480
1541,0,0,24,จังหวัดฉะเชิงเทรา,2410,อำเภอท่าตะเกียบ,10, ,2,คลองตะเกรา,0, ,6512,13725,13763,27488
1542,0,0,24,จังหวัดฉะเชิงเทรา,2411,อำเภอคลองเขื่อน,11, ,1,ก้อนแก้ว,0, ,6512,1440,1535,2975
1543,0,0,24,จังหวัดฉะเชิงเทรา,2411,อำเภอคลองเขื่อน,11, ,2,คลองเขื่อน,0, ,6512,1648,1768,3416
1544,0,0,24,จังหวัดฉะเชิงเทรา,2411,อำเภอคลองเขื่อน,11, ,3,บางเล่า,0, ,6512,890,921,1811
1545,0,0,24,จังหวัดฉะเชิงเทรา,2411,อำเภอคลองเขื่อน,11, ,4,บางโรง,0, ,6512,1062,1152,2214
1546,0,0,24,จังหวัดฉะเชิงเทรา,2411,อำเภอคลองเขื่อน,11, ,5,บางตลาด,0, ,6512,1103,1062,2165
1547,0,0,24,จังหวัดฉะเชิงเทรา,2474,ท้องถิ่นเทศบาลตำบลบางวัวคณารักษ์,4, ,3,บางวัว,0, ,6512,5392,5881,11273
1548,0,0,24,จังหวัดฉะเชิงเทรา,2475,ท้องถิ่นเทศบาลตำบลพิมพา,4, ,9,พิมพา,0, ,6512,1664,1796,3460
1549,0,0,24,จังหวัดฉะเชิงเทรา,2476,ท้องถิ่นเทศบาลตำบลวังเย็น,9, ,2,วังเย็น,0, ,6512,4721,4830,9551
1550,0,0,24,จังหวัดฉะเชิงเทรา,2477,ท้องถิ่นเทศบาลตำบลดอนเกาะกา,3, ,6,ดอนเกาะกา,0, ,6512,4400,4280,8680
1551,0,0,24,จังหวัดฉะเชิงเทรา,2478,ท้องถิ่นเทศบาลตำบลหัวสำโรง,9, ,3,หัวสำโรง,0, ,6512,3319,3492,6811
1552,0,0,24,จังหวัดฉะเชิงเทรา,2479,ท้องถิ่นเทศบาลตำบลแปลงยาว,9, ,1,แปลงยาว,0, ,6512,2076,2188,4264
1553,0,0,24,จังหวัดฉะเชิงเทรา,2479,ท้องถิ่นเทศบาลตำบลแปลงยาว,9, ,2,วังเย็น,0, ,6512,951,973,1924
1554,0,0,24,จังหวัดฉะเชิงเทรา,2480,ท้องถิ่นเทศบาลตำบลทุ่งสะเดา,9, ,1,แปลงยาว,0, ,6512,933,870,1803
1555,0,0,24,จังหวัดฉะเชิงเทรา,2480,ท้องถิ่นเทศบาลตำบลทุ่งสะเดา,9, ,2,วังเย็น,0, ,6512,2148,1692,3840
1556,0,0,24,จังหวัดฉะเชิงเทรา,2481,ท้องถิ่นเทศบาลตำบลสนามชัยเขต,8, ,1,คู้ยายหมี,0, ,6512,2025,2259,4284
1557,0,0,24,จังหวัดฉะเชิงเทรา,2482,ท้องถิ่นเทศบาลตำบลพนมสารคาม,6, ,3,พนมสารคาม,0, ,6512,2903,3358,6261
1558,0,0,24,จังหวัดฉะเชิงเทรา,2483,ท้องถิ่นเทศบาลตำบลเขาหินซ้อน,6, ,8,เขาหินซ้อน,0, ,6512,1690,1777,3467
1559,0,0,24,จังหวัดฉะเชิงเทรา,2484,ท้องถิ่นเทศบาลตำบลเกาะขนุน,6, ,1,เกาะขนุน,0, ,6512,1020,1103,2123
1560,0,0,24,จังหวัดฉะเชิงเทรา,2485,ท้องถิ่นเทศบาลตำบลบ้านโพธิ์,5, ,1,บ้านโพธิ์,0, ,6512,1380,1420,2800
1561,0,0,24,จังหวัดฉะเชิงเทรา,2486,ท้องถิ่นเทศบาลตำบลเทพราช,5, ,2,เกาะไร่,0, ,6512,541,544,1085
1562,0,0,24,จังหวัดฉะเชิงเทรา,2486,ท้องถิ่นเทศบาลตำบลเทพราช,5, ,7,เทพราช,0, ,6512,1496,1599,3095
1563,0,0,24,จังหวัดฉะเชิงเทรา,2487,ท้องถิ่นเทศบาลตำบลบางวัว,4, ,3,บางวัว,0, ,6512,660,727,1387
1564,0,0,24,จังหวัดฉะเชิงเทรา,2487,ท้องถิ่นเทศบาลตำบลบางวัว,4, ,4,บางสมัคร,0, ,6512,583,630,1213
1565,0,0,24,จังหวัดฉะเชิงเทรา,2487,ท้องถิ่นเทศบาลตำบลบางวัว,4, ,6,บางเกลือ,0, ,6512,16,27,43
1566,0,0,24,จังหวัดฉะเชิงเทรา,2488,ท้องถิ่นเทศบาลตำบลบางปะกง,4, ,1,บางปะกง,0, ,6512,2837,3151,5988
1567,0,0,24,จังหวัดฉะเชิงเทรา,2489,ท้องถิ่นเทศบาลตำบลหอมศีล,4, ,11,หอมศีล,0, ,6512,628,624,1252
1568,0,0,24,จังหวัดฉะเชิงเทรา,2490,ท้องถิ่นเทศบาลตำบลท่าสะอ้าน,4, ,2,ท่าสะอ้าน,0, ,6512,1680,1794,3474
1569,0,0,24,จังหวัดฉะเชิงเทรา,2491,ท้องถิ่นเทศบาลตำบลท่าข้าม,4, ,10,ท่าข้าม,0, ,6512,3590,3852,7442
1570,0,0,24,จังหวัดฉะเชิงเทรา,2492,ท้องถิ่นเทศบาลตำบลศาลาแดง,3, ,9,ศาลาแดง,0, ,6512,712,756,1468
1571,0,0,24,จังหวัดฉะเชิงเทรา,2493,ท้องถิ่นเทศบาลตำบลบางน้ำเปรี้ยว,3, ,1,บางน้ำเปรี้ยว,0, ,6512,526,576,1102
1572,0,0,24,จังหวัดฉะเชิงเทรา,2493,ท้องถิ่นเทศบาลตำบลบางน้ำเปรี้ยว,3, ,10,โพรงอากาศ,0, ,6512,585,618,1203
1573,0,0,24,จังหวัดฉะเชิงเทรา,2494,ท้องถิ่นเทศบาลตำบลบางขนาก,3, ,2,บางขนาก,0, ,6512,1058,1029,2087
1574,0,0,24,จังหวัดฉะเชิงเทรา,2495,ท้องถิ่นเทศบาลตำบลดอนฉิมพลี,3, ,8,ดอนฉิมพลี,0, ,6512,779,783,1562
1575,0,0,24,จังหวัดฉะเชิงเทรา,2496,ท้องถิ่นเทศบาลตำบลปากน้ำ,2, ,9,ปากน้ำ,0, ,6512,2596,2825,5421
1576,0,0,24,จังหวัดฉะเชิงเทรา,2497,ท้องถิ่นเทศบาลตำบลนครเนื่องเขต,1, ,10,คลองนครเนื่องเขต,0, ,6512,654,764,1418
1577,0,0,24,จังหวัดฉะเชิงเทรา,2498,ท้องถิ่นเทศบาลตำบลบางคล้า,2, ,1,บางคล้า,0, ,6512,4487,5278,9765
1578,0,0,24,จังหวัดฉะเชิงเทรา,2499,ท้องถิ่นเทศบาลเมืองฉะเชิงเทรา,1, ,1,หน้าเมือง,0, ,6512,17726,19763,37489
1579,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,2,รอบเมือง,0, ,6512,2884,3367,6251
1580,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,3,วัดโบสถ์,0, ,6512,1343,1377,2720
1581,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,4,บางเดชะ,0, ,6512,1542,1641,3183
1582,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,5,ท่างาม,0, ,6512,2793,2676,5469
1583,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,6,บางบริบูรณ์,0, ,6512,617,619,1236
1584,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,7,ดงพระราม,0, ,6512,8059,6240,14299
1585,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,8,บ้านพระ,0, ,6512,8968,7452,16420
1586,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,9,โคกไม้ลาย,0, ,6512,1940,2114,4054
1587,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,10,ไม้เค็ด,0, ,6512,6683,5726,12409
1588,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,11,ดงขี้เหล็ก,0, ,6512,5119,5582,10701
1589,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,12,เนินหอม,0, ,6512,3778,3984,7762
1590,0,0,25,จังหวัดปราจีนบุรี,2501,อำเภอเมืองปราจีนบุรี,1, ,13,โนนห้อม,0, ,6512,1926,2068,3994
1591,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,1,กบินทร์,0, ,6512,5173,5426,10599
1592,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,2,เมืองเก่า,0, ,6512,6164,6473,12637
1593,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,3,วังดาล,0, ,6512,3858,3922,7780
1594,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,4,นนทรี,0, ,6512,4629,4991,9620
1595,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,5,ย่านรี,0, ,6512,4146,4318,8464
1596,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,6,วังตะเคียน,0, ,6512,5393,5496,10889
1597,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,7,หาดนางแก้ว,0, ,6512,2125,2249,4374
1598,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,8,ลาดตะเคียน,0, ,6512,4805,5020,9825
1599,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,9,บ้านนา,0, ,6512,4422,4579,9001
1600,0,0,25,จังหวัดปราจีนบุรี,2502,อำเภอกบินทร์บุรี,2, ,10,บ่อทอง,0, ,6512,3205,3291,6496
